,Date,Sentiment,Text
284,2017-07-03,0.09128505736589432,Iron ore markets are heading for a very bumpy ride in the next couple of years 
285,2017-06-30,0.2295762598514557,Iron ore surges into bull market 
286,2017-06-30,0.8304653167724609,There's real steel in iron ore's rise. And for that you can thank China via 
287,2017-06-29,0.21147310733795166,Iron ore is finally catching a break but don't bank on the recovery lasting 
288,2017-06-28,0.3217335641384125,Iron futures claw their way back above a metric ton 
289,2017-06-27,0.08063284307718277,Iron ore forecasts cut as Morgan Stanley flags swelling surplus 
290,2017-06-20,0.10530713200569153,Iron ore may extend a slump into the low s as supplies swell 
291,2017-06-01,0.02035362645983696,Iron ore had a miserable May and it's started the new month with more of the same 
292,2017-05-28,0.3344055116176605,Western Australia may ask Rio BHP to pay potentially billions of dollars to end a mining rent tax... 
293,2017-05-22,0.08008214086294174,The record heap of iron ore on China's doorstep just got even bigger 
294,2017-05-08,0.39611971378326416,Iron ore's attempt at a rebound lasted just a few short hours 
295,2017-05-05,0.06074539199471474,Iron ore's brutal week opens pathway for spot prices to drop to lower than a metric ton 
296,2017-05-04,0.3425934612751007,Iron ore is in full scale retreat analysts say 
297,2017-05-03,0.4553476870059967,Eric the crocodile is stopping China getting its hands on high quality Australian iron ore 
298,2017-04-25,0.015143808908760548,Iron ore is projected to slump for years after February's peak 
299,2017-04-24,0.07651844620704651,Iron ore will sink back below according to this top forecaster 
300,2017-04-23,0.4235953688621521,Trump's infrastructure plan is a boon for iron ore Australia's Finance Minister Mathias Cormann says... 
301,2017-04-20,0.22339820861816406,Metals rebound with iron ore after analysts speculate a selloff was excessive 
302,2017-04-20,0.06217429041862488,Australia's currency unexpectedly shrugs off a slump in iron ore 
303,2017-04-18,0.08226554095745087,Iron ore is getting walloped over and over again 
304,2017-04-18,0.007549698930233717,Iron ore futures have fallen more than in the past days 
305,2017-04-18,0.13091941177845, Asia shares fall Australia slumps Iron ore selloff Mnuchin on dollar Oil steadier 
306,2017-04-12,0.5158892273902893,Iron ore is bigger concern for BHP's debt investors than for hedge fund billionaire Singer 
307,2017-04-10,0.004212498664855957,Iron ore slumps into a bear market as Barclays sees further losses 
308,2017-04-10,0.004212498664855957,Iron ore slumps into a bear market as Barclays sees further losses 
309,2017-04-01,0.6620420813560486,The surprising place where Australia's richest woman recruits mine workers 
310,2017-03-30,0.6620420813560486,The surprising place where Australia's richest woman recruits mine workers 
311,2017-03-30,0.6620420813560486,The surprising place where Australia's richest woman recruits mine workers 
312,2017-03-24,0.17357340455055237,U.S. health care vote oil has a bad run and iron ore slumps. Friday's headlines 
313,2017-03-10,0.02897035889327526,Iron ore's rally is showing signs of cracking 
314,2017-03-10,0.02897035889327526,Iron ore's rally is showing signs of cracking 
315,2017-03-09,0.2405620962381363,The world's top miner sees fading China stimulus curbing iron ore 
316,2017-03-08,0.7416988611221313,The shipping news from China is good for iron miners 
317,2017-03-08,0.01815875619649887,RT Iron ore faces a supply risk as record rain in Australia hits exports 
318,2017-03-02,0.35637807846069336,RT This may be as good as it gets for the Australian dollar 
319,2017-02-24,0.5895102620124817,Iron ore is getting a reality check 
320,2017-02-24,0.5895102620124817,Iron ore is getting a reality check 
321,2017-02-24,0.006224235985428095, Investors cautious Asia Shares drop Europe also falls Iron ore Oil declines 
322,2017-02-24,0.04662511870265007, Dollar holds losses Asia stock rally loses steam Iron ore down . Gold steady 
323,2017-02-13,0.02238263189792633, Asia higher global rally yen weaker U.S. outlook Iron ore rises Oil below 
324,2017-02-13,0.31480613350868225,Surging iron ore prices won't fall off a cliff Rio Tinto's CFO says 
325,2017-02-10,0.230691060423851,Profit rises at the world's largest steelmaker after steel and iron ore prices rally 
326,2017-02-09,0.40631192922592163,RT China is backing Australia in the race for cleaner iron ore 
327,2017-02-08,0.8859584331512451,RT Iron's rooster year cheered by Fortescue. 
328,2017-02-01,0.5838223099708557,The greatest cheerleader for iron ore shows no sign of losing faith via 
329,2017-01-31,0.5838223099708557,The greatest cheerleader for iron ore shows no sign of losing faith via 
330,2017-01-25,0.034762412309646606,Iron ore prices near the highest level in more than years as slump warnings intensify 
331,2017-01-17,0.04461654648184776,Iron ore prices rally to a two year high 
332,2017-01-16,0.04461654648184776,Iron ore prices rally to a two year high 
333,2017-01-13,0.15293380618095398,China's iron ore imports just hit a record smashing the billion ton mark 
334,2017-01-04,0.09377977252006531,Iron ore prices are primed for a retreat this year after surging in a forecaster says 
335,2017-01-04,0.2430335432291031,Iron ore has a very tough act to follow in 
336,2017-01-03,0.2430335432291031,Iron ore has a very tough act to follow in 
337,2016-11-30,0.011445600539445877,Iron ore extends drop from year high amid China crackdown 
338,2016-11-24,0.5262104868888855,Rio Tinto says it's willing to cut iron ore output if it'll improve cashflow 
339,2016-11-21,0.11067520081996918,Iron ore prices have given up almost all of the gains inspired by Donald Trump's surprise win... 
340,2016-11-21,0.15431447327136993,Iron ore's party gives way to a hangover as China stockpiles surge 
341,2016-11-18,0.35006478428840637,Iron ore is having a Groundhog Day moment with a tumble following a surge 
342,2016-11-18,0.35006478428840637,Iron ore is having a Groundhog Day moment with a tumble following a surge 
343,2016-11-17,0.07416332513093948,Rio Tinto fires two executives over payment linked to giant iron ore project in West Africa 
344,2016-11-17,0.07416332513093948,Rio Tinto fires two executives over payment linked to giant iron ore project in West Africa 
345,2016-11-15,0.2959008812904358,After shaking up iron ore steel and coal futures Chinese investors have taken on copper 
346,2016-11-15,0.3186754882335663, Bond selloff eases Markets fairly calm dollar rally ends Iron ore slumps Oil rises 
347,2016-11-15,0.40725263953208923, Bond selloff eases Asia Shares mixed Iron ore tumbles Oil climbs halts rally 
348,2016-11-11,0.16184167563915253,Iron ore may be headed for a fall 
349,2016-11-11,0.16184167563915253,Iron ore may be headed for a fall 
350,2016-11-03,0.1853782832622528,There's an billion iron ore quandary looming for the world's top miners 
351,2016-11-03,0.1853782832622528,There's an billion iron ore quandary looming for the world's top miners 
352,2016-11-02,0.24585318565368652,Goldman says the weakening yuan is behind iron ore's rally 
353,2016-11-01,0.353461354970932,Iron ore stockpiles at China ports have expanded to the highest level in almost two years 
354,2016-11-01,0.353461354970932,Iron ore stockpiles at China ports have expanded to the highest level in almost two years 
355,2016-10-26,0.16748769581317902,Iron ore producers are targeting used gym equipment to eke out cost cuts at mines 
356,2016-10-26,0.16748769581317902,Iron ore producers are targeting used gym equipment to eke out cost cuts at mines 
357,2016-10-25,0.6021251678466797,Iron ore is surging thanks to coal's record rally 
358,2016-10-25,0.6021251678466797,Iron ore is surging thanks to coal's record rally 
359,2016-10-21,0.12754079699516296,Singapore has more pricing power than China in billion a day iron ore futures market 
360,2016-10-19,0.37522491812705994,World's biggest mining company BHP sees signs of recovery in commodity markets 
361,2016-10-13,0.4003826677799225,After a wild ride iron ore prices may be set to calm down 
362,2016-10-07,0.1491771936416626,Lower Chinese demand will drag iron ore below Australia says 
363,2016-10-04,0.21112199127674103,Iron ore giants' shipment targets may be under threat says Macquarie 
364,2016-09-26,0.22083303332328796,A surge in iron ore supply from Australia and Brazil is expected to boost the global glut 
365,2016-09-26,0.22083303332328796,A surge in iron ore supply from Australia and Brazil is expected to boost the global glut 
366,2016-09-22,0.30502355098724365,The global iron ore market is awash with supply but some interesting players are still betting on new Aussie mines... 
367,2016-09-21,0.40181541442871094,An extra million tons of iron ore is on the way before June 
368,2016-09-20,0.40181541442871094,An extra million tons of iron ore is on the way before June 
369,2016-09-14,0.02110547013580799,World's biggest iron ore exporter Vale says joint venture talks with Fortescue have stalled 
370,2016-09-13,0.21365594863891602,Iron ore bears will be wrong again says largest U.S. producer 
371,2016-09-12,0.012094481848180294,Commodities slump with oil nickel down . and iron ore at lowest since June 
372,2016-09-05,0.03722603619098663,World's largest mining company becomes latest to warn the iron ore rally won't last 
373,2016-09-05,0.03722603619098663,World's largest mining company becomes latest to warn the iron ore rally won't last 
374,2016-09-05,0.03722603619098663,World's largest mining company becomes latest to warn the iron ore rally won't last 
375,2016-08-31,0.0310395285487175,Iron ore is branded the least favorite commodity by firm that forecasts further slump 
376,2016-08-31,0.0310395285487175,Iron ore is branded the least favorite commodity by firm that forecasts further slump 
377,2016-08-25,0.3207450211048126, Asia markets flat dollar rally fades Yellen awaited Oil below Iron ore falls 
378,2016-08-22,0.4589802622795105,The king of mining junk bonds Australia's Fortescue may be boosted to investment grade 
379,2016-08-22,0.4589802622795105,The king of mining junk bonds Australia's Fortescue may be boosted to investment grade 
380,2016-08-22,0.4102880358695984,Australian iron ore exporter Fortescue says full year profits rose more than threefold 
381,2016-08-18,0.7378787994384766,Iron ore is in for a challenging according to this veteran of the commodity 
382,2016-08-16,0.06710491329431534,Morgan Stanley says iron ore prices may tumble back to 
383,2016-08-16,0.06710491329431534,Morgan Stanley says iron ore prices may tumble back to 
384,2016-08-11,0.8493793606758118,What's next for iron ore? Here's what's expected from the guy who predicted 's rally 
385,2016-08-03,0.03331888094544411,Rio Tinto has worst profit since after iron ore aluminium and copper prices fall 
386,2016-08-01,0.21309354901313782,Iron ore is battling back surging above the high price seen during April's boom 
387,2016-07-28,0.6537018418312073,Iron ore is making a comeback with prices near the highs seen in April 
388,2016-07-28,0.6537018418312073,Iron ore is making a comeback with prices near the highs seen in April 
389,2016-07-27,0.17915263772010803,Goldman predicts high levels of volatility will continue in steel markets 
390,2016-07-27,0.10441889613866806,Africa's top iron ore miner thinks prices could be weak for years 
391,2016-07-21,0.011016832664608955,Australia's iron ore supply rush may be coming to an end 
392,2016-07-11,0.2127162218093872,Iron ore shipments from world's biggest bulk export terminal in Australia jump to record 
393,2016-07-10,0.06509153544902802,Iron ore prices will fall by a fifth next year world's biggest shipper says 
394,2016-07-08,0.06509153544902802,Iron ore prices will fall by a fifth next year world's biggest shipper says 
395,2016-06-02,0.026172064244747162,Iron ore's rally has reversed and one analyst says prices could end the year lower 
396,2016-05-31,0.07322870939970016,From awesome in April to gutted in May iron ore sinks back down 
397,2016-05-31,0.07322870939970016,From awesome in April to gutted in May iron ore sinks back down 
398,2016-05-27,0.03718657046556473,Iron ore prices will probably fall another Goldman warns 
399,2016-05-27,0.03718657046556473,Iron ore prices will probably fall another Goldman warns 
400,2016-05-26,0.05292104557156563,Both oil and iron ore cost around but one is on the rise while the other falls 
401,2016-05-23,0.09816998243331909, Asia stocks rise dollar retreats Fed rate talk Oil falls again Iron ore slumps 
402,2016-05-22,0.06161817908287048, million tons of iron ore is sitting doing nothing 
403,2016-05-20,0.6782054305076599,RT Ex Australia P.M. Kevin Rudd tells trade agreements like TPP create jobs 
404,2016-05-20,0.06161817908287048, million tons of iron ore is sitting doing nothing 
405,2016-05-20,0.26097050309181213,The iron ore mountain on China's doorstep tops million tons 
406,2016-05-20,0.10118266940116882,Last month iron ore rallied but now it seems likely to extend its drop 
407,2016-05-19,0.10118266940116882,Last month iron ore rallied but now it seems likely to extend its drop 
408,2016-05-13,0.15920580923557281,Iron ore has gone from boom to bust in the space of just weeks 
409,2016-05-13,0.036394499242305756, Sense of gloom Data disappoints U.S. futures down Steel amp iron ore fall Oil falls 
410,2016-05-13,0.15920580923557281,Iron ore has gone from boom to bust in the space of just weeks 
411,2016-05-09,0.05947517603635788,Iron ore is in free fall right now 
412,2016-05-09,0.22491687536239624, Europe up China down week low Japan rises weaker Iron ore falls oil 
413,2016-05-09,0.05947517603635788,Iron ore is in free fall right now 
414,2016-05-06,0.017021141946315765,Iron ore has biggest weekly loss in years as it continues to retreat from April's high 
415,2016-05-06,0.01183580793440342,Profit slumps at ArcelorMittal as the biggest steelmaker is hit by falling prices 
416,2016-05-06,0.017021141946315765,Iron ore has biggest weekly loss in years as it continues to retreat from April's high 
417,2016-05-06,0.01183580793440342,Profit slumps at ArcelorMittal as the biggest steelmaker is hit by falling prices 
418,2016-04-30,0.25304511189460754,Why iron ore's unexpected rally may be a thing of the past in just months 
419,2016-04-29,0.25304511189460754,Why iron ore's unexpected rally may be a thing of the past in just months 
420,2016-04-27,0.051507752388715744,Iron ore forecasts are revised higher by the World Bank after a China led rally 
421,2016-04-27,0.05269760638475418,Iron ore forecasts revised higher by World Bank after China led rally 
422,2016-04-27,0.12082544714212418,This is what concerns Goldman most right now hint it involves China 
423,2016-04-26,0.021622546017169952,Why speculative trading from China is concerning Goldman more than anything just now 
424,2016-04-26,0.09482108801603317,This is what concerns Goldman most right now clue it involves China 
425,2016-04-23,0.10799819976091385,Price of iron ore will halve to by end of year Goldman says 
426,2016-04-22,0.10799819976091385,Price of iron ore will halve to by end of year Goldman says 
427,2016-04-22,0.24289733171463013,Iron ore will halve to by end of year Goldman says 
428,2016-04-19,0.375786155462265,Iron ore powers above the highest price in weeks 
429,2016-04-19,0.10948770493268967,Rally for iron ore will probably fade later this year Citigroup says 
430,2016-04-18,0.026368141174316406,Iron ore faces increasingly severe oversupply that will mean rally fades Citigroup says 
431,2016-04-18,0.10948770493268967,Rally for iron ore will probably fade later this year Citigroup says 
432,2016-04-18,0.026368141174316406,Iron ore faces increasingly severe oversupply that will mean rally fades Citigroup says 
433,2016-04-17,0.18513654172420502,Iron ore's rally is about to fizzle out Rio Tinto CEO says 
434,2016-04-16,0.13159972429275513,Iron ore has rallied from its record low but Rio Tinto says that isn't sustainable 
435,2016-04-15,0.18513654172420502,Iron ore's rally is about to fizzle out Rio Tinto CEO says 
436,2016-04-14,0.21154621243476868,Rio Tinto CEO says iron ore rally is about to fizzle out 
437,2016-04-13,0.054386552423238754, Stocks advance declines wiped out Copper amp iron ore rise Oil falls China Data 
438,2016-04-08,0.06257902830839157,The world's top iron ore shipper is bullish about prices for next years 
439,2016-04-08,0.0904889926314354,World's top iron ore shipper is bullish about prices for next years 
440,2016-04-06,0.2636147439479828,Exports from Australia's top terminal for iron ore have hit a record high 
441,2016-03-24,0.06018512696027756,Iron ore sinks toward a metric ton to post its first weekly loss in a month 
442,2016-03-24,0.19089040160179138, Stocks fall globally Day of gains Oil declines Iron ore falls Fed rate rise? 
443,2016-03-24,0.10342264175415039, Asia stocks fall week low gains Oil below Iron ore falls Fed rate rise? 
444,2016-03-24,0.3625037968158722,Iron ore billionaire incredibly interested in renewables as China investment boom fades 
445,2016-03-23,0.3625037968158722,Iron ore billionaire incredibly interested in renewables as China investment boom fades 
446,2016-03-23,0.6245790719985962,With Vale deal Fortescue's iron ore billionaire shows he's looking beyond China 
447,2016-03-21,0.25337061285972595,Iron ore surges boosted by signs of a property revival in China 
448,2016-03-11,0.21085584163665771,Iron ore sinks adding to signs that Monday's record leap wasn't justified 
449,2016-03-11,0.08326438069343567,Iron ore sinks falls back around after Monday's insane advance 
450,2016-03-09,0.019876373931765556,Iron ore falls nearly to wipe out record surge 
451,2016-03-09,0.8660882115364075,Vale Fortescue deal promises to intensify competition among iron ore's top players 
452,2016-03-08,0.861122190952301,Did flower power help fuel the massive rally in iron ore? 
453,2016-03-08,0.8660882115364075,Vale Fortescue deal promises to intensify competition among iron ore's top players 
454,2016-03-08,0.861122190952301,Did flower power help fuel the massive rally in iron ore? 
455,2016-03-08,0.38320136070251465,The rally in commodities from iron ore to gold will falter Goldman predicts 
456,2016-03-08,0.009947486221790314,Global stocks dropped as a slump in Chinese exports dragged commodities prices lower 
457,2016-03-08,0.6590737104415894,Everything you need to know about iron ore 
458,2016-03-07,0.6590737104415894,Everything you need to know about iron ore 
459,2016-03-07,0.4660865068435669,Iron ore sees an unprecedented price surge as China buoys the market 
460,2016-03-07,0.14653563499450684,Iron ore just jumped the most on record as the market went berserk on China news 
461,2016-03-03,0.07185101509094238,Iron ore has bucked forecasts to surge by 
462,2016-03-03,0.07185101509094238,Iron ore has bucked forecasts to surge by 
463,2016-02-22,0.5105002522468567, Pound slides global rally Dubai bull market HSBC loss iron ore Oil rebounds 
464,2016-02-22,0.20441822707653046,Iron ore is back above but this chart shows it's still way off its peak 
465,2016-02-22,0.533966064453125,LATEST Iron ore trades above a ton for first time since October 
466,2016-02-17,0.1723451316356659,The giants of the iron ore industry claim their biggest victim yet 
467,2016-02-17,0.03724409639835358,Anglo American which has been cut to junk by Moody's and Fitch is pulling out of iron ore 
468,2016-02-16,0.020344924181699753,Anglo American speeds up plans to pull out of coal and iron ore after . billion loss 
469,2016-02-09,0.07300055027008057,Western Australia the country's iron ore capital has credit rating cut 
470,2016-01-17,0.08067657798528671,Now iron ore risks falling below Citigroup says 
471,2016-01-15,0.08067657798528671,Now iron ore risks falling below Citigroup says 
472,2016-01-14,0.08067657798528671,Now iron ore risks falling below Citigroup says 
473,2016-01-12,0.010918871499598026,Iron ore slump threatens to claim another casualty in billion Australia mine 
474,2015-12-31,0.009669449180364609,Iron ore price may fall below says company that forecast this year's slump 
475,2015-12-31,0.009669449180364609,Iron ore price may fall below says company that forecast this year's slump 
476,2015-12-26,0.07007687538862228,Average price of iron ore in will be lower than thought 
477,2015-12-23,0.01110163051635027,World's biggest iron ore exporter cuts forecast by as glut grows 
478,2015-12-22,0.07007687538862228,Average price of iron ore in will be lower than thought 
479,2015-12-22,0.01110163051635027,World's biggest iron ore exporter cuts forecast by as glut grows 
480,2015-12-15,0.11370956152677536,Iron ore collapse has pushed producers to brink of survival Rio Tinto CEO says 
481,2015-12-15,0.11370956152677536,Iron ore collapse has pushed producers to brink of survival Rio Tinto CEO says 
482,2015-12-15,0.011285637505352497,LATEST Australia sees deteriorating budget as growth slows and iron ore slumps 
483,2015-12-15,0.011955834925174713,Australia's exports of iron ore are surging worsening the global glut 
484,2015-12-14,0.011955834925174713,Australia's exports of iron ore are surging worsening the global glut 
485,2015-12-08,0.0028391368687152863,Mining companies led a drop in stocks as oil tips lower weak Chinese trade data hurt yuan 
486,2015-12-08,0.05023539066314697,Iron ore's tumble into the s threatens the world's biggest miners 
487,2015-12-07,0.7275146245956421,RT . says this is the ugliest technical chart known to mankind. Here's why 
488,2015-12-07,0.08390770852565765,Low cost supply and weakening demand send iron ore below a ton for first time since 
489,2015-12-07,0.5762960314750671, things everyone will be talking about today They include the price of oil and iron ore... 
490,2015-12-07,0.12017396092414856,BREAKING Iron ore drops below per ton for first time since at least 
491,2015-11-30,0.0072054448537528515,Concerns that China will cut demand send iron ore below for first time in Singapore 
492,2015-11-30,0.07945548743009567,Iron ore falls below a metric ton for the first time 
493,2015-11-24,0.0026062054093927145,Iron ore drops to new low on speculation that Chinese mills are cutting back steel output 
494,2015-11-19,0.005073868669569492,Baltic dry shipping index drops to an all time low 
495,2015-11-19,0.002500515431165695,Iron ore prices in Asia hit new low because of concerns about Chinese steel 
496,2015-10-30,0.005388913210481405,Iron ore set for third weekly loss after dropping below a metric ton 
497,2015-10-29,0.012864860706031322,Iron ore to extend slump in because of excess supplies Moody's forecasts 
498,2015-10-28,0.012864860706031322,Iron ore to extend slump in because of excess supplies Moody's forecasts 
499,2015-10-22,0.06811736524105072,Earnings drop at Vale the world's biggest iron ore and nickle producer 
500,2015-08-25,0.01805572770535946,Mining giant BHP Billiton sees full year profit fall by amid commodity price slump 
501,2015-08-08,0.02251276932656765,Rio Tinto Group's iron ore earnings are being hammered by collapse in prices it helped create 
502,2015-08-07,0.02251276932656765,Rio Tinto Group's iron ore earnings are being hammered by collapse in prices it helped create 
503,2015-07-14,0.6161107420921326,To cut or not to cut? Vale makes the first move in iron ore debate 
